"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2011","74.888","75.160","75.370","74.835","24.25K","-0.40%"
"Apr 13, 2011","75.190","75.065","75.340","74.950","22.24K","0.17%"
"Apr 12, 2011","75.065","75.255","75.455","74.930","27.18K","-0.29%"
"Apr 11, 2011","75.282","75.165","75.305","75.100","16.98K","0.01%"
"Apr 08, 2011","75.273","75.795","75.835","75.060","20.98K","-0.71%"
"Apr 07, 2011","75.810","75.780","76.055","75.735","22.29K","0.07%"
"Apr 06, 2011","75.757","76.095","76.125","75.690","22.03K","-0.47%"
"Apr 05, 2011","76.111","76.250","76.400","75.995","23.70K","-0.06%"
"Apr 04, 2011","76.159","76.230","76.235","75.935","13.61K","0.10%"
"Apr 01, 2011","76.083","76.300","76.870","76.035","32.62K","0.01%"
"Mar 31, 2011","76.072","76.370","76.415","75.885","23.11K","-0.37%"
"Mar 30, 2011","76.357","76.380","76.670","76.245","22.29K","-0.19%"
"Mar 29, 2011","76.502","76.490","76.700","76.170","20.77K","0.16%"
"Mar 28, 2011","76.376","76.520","76.695","76.295","17.36K","-0.14%"
"Mar 25, 2011","76.485","75.940","76.560","75.840","28.30K","0.79%"
"Mar 24, 2011","75.888","76.110","76.305","75.700","32.28K","-0.21%"
"Mar 23, 2011","76.046","75.830","76.190","75.670","25.03K","0.49%"
"Mar 22, 2011","75.673","75.830","75.850","75.820","21.64K","0.02%"
"Mar 21, 2011","75.655","75.870","76.005","75.590","20.85K","-0.42%"
"Mar 18, 2011","75.971","76.290","76.765","75.790","25.16K","-0.48%"
"Mar 17, 2011","76.340","76.910","76.980","76.150","29.59K","-0.84%"
"Mar 16, 2011","76.986","76.740","77.135","76.635","38.32K","0.43%"
"Mar 15, 2011","76.656","76.655","77.390","76.585","29.75K","0.25%"
"Mar 14, 2011","76.462","76.550","76.725","76.270","1.63K","-0.40%"
"Mar 11, 2011","76.770","77.175","77.550","76.660","15.54K","-0.65%"
"Mar 10, 2011","77.274","76.680","77.355","76.660","36.63K","0.72%"
"Mar 09, 2011","76.719","76.900","76.975","76.540","40.78K","-0.11%"
"Mar 08, 2011","76.800","76.520","76.995","76.425","27.34K","0.37%"
"Mar 07, 2011","76.514","76.350","76.570","76.145","25.01K","0.13%"
"Mar 04, 2011","76.416","76.510","76.640","76.285","32.46K","-0.10%"
"Mar 03, 2011","76.495","76.710","76.875","76.375","29.96K","-0.25%"
"Mar 02, 2011","76.689","77.080","77.210","76.540","32.45K","-0.51%"
"Mar 01, 2011","77.083","76.855","77.130","76.765","19.64K","0.21%"
"Feb 28, 2011","76.921","77.255","77.435","76.780","19.31K","-0.49%"
"Feb 25, 2011","77.300","77.115","77.460","76.975","17.27K","0.26%"
"Feb 24, 2011","77.096","77.280","77.520","77.030","18.51K","-0.45%"
"Feb 23, 2011","77.444","77.710","77.745","77.295","24.25K","-0.49%"
"Feb 22, 2011","77.823","77.880","78.390","77.635","26.31K","0.10%"
"Feb 21, 2011","77.745","77.710","77.870","77.595","5.14K","0.03%"
"Feb 18, 2011","77.720","78.035","78.295","77.570","22.97K","-0.44%"
"Feb 17, 2011","78.065","78.280","78.410","77.990","23.41K","-0.27%"
"Feb 16, 2011","78.277","78.590","78.870","78.220","25.52K","-0.49%"
"Feb 15, 2011","78.660","78.630","78.830","78.395","14.25K","-0.07%"
"Feb 14, 2011","78.717","78.495","78.980","78.375","15.98K","0.19%"
"Feb 11, 2011","78.565","78.230","78.795","78.210","23.14K","0.30%"
"Feb 10, 2011","78.327","77.760","78.435","77.750","22.34K","0.78%"
"Feb 09, 2011","77.721","78.055","78.185","77.580","22.37K","-0.48%"
"Feb 08, 2011","78.094","78.135","78.195","77.715","19.61K","-0.04%"
"Feb 07, 2011","78.122","78.170","78.440","77.940","16.39K","-0.04%"
"Feb 04, 2011","78.157","77.930","78.325","77.565","26.23K","0.37%"
"Feb 03, 2011","77.867","77.225","77.995","77.135","25.19K","0.76%"
"Feb 02, 2011","77.278","77.140","77.430","77.000","16.17K","0.11%"
"Feb 01, 2011","77.193","77.760","77.790","77.065","23.58K","-0.86%"
"Jan 31, 2011","77.865","78.390","78.470","77.665","23.22K","-0.53%"
"Jan 28, 2011","78.280","77.845","78.425","77.705","25.49K","0.55%"
"Jan 27, 2011","77.854","77.855","78.280","77.710","22.37K","-0.23%"
"Jan 26, 2011","78.035","78.135","78.235","77.810","20.99K","-0.14%"
"Jan 25, 2011","78.145","78.155","78.570","77.950","21.61K","-0.06%"
"Jan 24, 2011","78.193","78.300","78.630","77.940","25.05K","-0.23%"
"Jan 21, 2011","78.370","79.015","79.095","78.010","20.12K","-0.78%"
"Jan 20, 2011","78.984","78.885","79.340","78.600","24.53K","0.22%"
"Jan 19, 2011","78.811","79.120","79.120","78.470","22.27K","-0.44%"
"Jan 18, 2011","79.160","79.635","79.665","78.755","33.05K","-0.44%"
"Jan 17, 2011","79.510","79.300","79.765","79.250","7.61K","0.18%"
"Jan 14, 2011","79.366","79.415","79.605","78.970","22.72K","-0.05%"
"Jan 13, 2011","79.406","80.290","80.445","79.210","33.12K","-1.05%"
"Jan 12, 2011","80.250","81.075","81.145","80.200","33.98K","-1.09%"
"Jan 11, 2011","81.135","81.265","81.450","81.035","15.64K","-0.03%"
"Jan 10, 2011","81.163","81.490","81.635","81.115","19.05K","-0.19%"
"Jan 07, 2011","81.321","81.140","81.455","80.985","29.04K","0.28%"
"Jan 06, 2011","81.093","80.570","81.220","80.460","31.38K","0.69%"
"Jan 05, 2011","80.538","79.710","80.635","79.710","29.32K","1.05%"
"Jan 04, 2011","79.699","79.500","79.775","79.115","15.37K","0.40%"
"Jan 03, 2011","79.384","79.310","79.730","79.230","18.71K","0.12%"
"Dec 31, 2010","79.288","79.735","79.785","79.025","11.87K","-0.64%"
"Dec 30, 2010","79.798","79.980","80.025","79.705","12.96K","-0.38%"
"Dec 29, 2010","80.102","80.715","80.715","79.995","9.27K","-0.70%"
"Dec 28, 2010","80.670","80.275","80.760","79.890","10.89K","-0.01%"
"Dec 27, 2010","80.679","80.820","81.010","80.515","5.06K","-0.18%"
"Dec 24, 2010","80.827","80.827","80.827","80.827","-","-0.01%"
"Dec 23, 2010","80.832","80.975","81.185","80.700","10.15K","-0.30%"
"Dec 22, 2010","81.073","80.955","81.125","80.625","11.67K","0.00%"
"Dec 21, 2010","81.069","80.955","81.185","80.575","14.45K","0.12%"
"Dec 20, 2010","80.972","80.750","81.090","80.675","15.73K","0.27%"
"Dec 17, 2010","80.752","80.370","81.010","79.895","19.98K","0.25%"
"Dec 16, 2010","80.549","80.510","80.760","80.185","17.54K","-0.04%"
"Dec 15, 2010","80.582","79.860","80.620","79.775","21.55K","1.12%"
"Dec 14, 2010","79.690","79.740","79.860","79.145","21.18K","0.06%"
"Dec 13, 2010","79.640","80.210","80.295","79.600","1.16K","-0.53%"
"Dec 10, 2010","80.066","80.130","80.320","79.830","10.83K","-0.02%"
"Dec 09, 2010","80.085","79.990","80.420","79.680","31.16K","0.10%"
"Dec 08, 2010","80.008","79.985","80.425","79.910","39.31K","0.18%"
"Dec 07, 2010","79.864","79.745","80.125","79.215","25.47K","0.33%"
"Dec 06, 2010","79.599","79.300","80.000","79.170","22.42K","0.24%"
"Dec 03, 2010","79.407","80.310","80.360","79.060","30.86K","-1.16%"
"Dec 02, 2010","80.336","80.810","81.060","80.100","36.65K","-0.53%"
"Dec 01, 2010","80.762","81.335","81.435","80.540","32.63K","-0.63%"
"Nov 30, 2010","81.271","80.910","81.525","80.740","26.48K","0.46%"
"Nov 29, 2010","80.902","80.275","81.215","80.150","38.72K","0.58%"
"Nov 26, 2010","80.433","79.850","80.600","79.815","12.67K","0.93%"
"Nov 25, 2010","79.695","79.885","80.080","79.645","3.16K","-0.31%"
"Nov 24, 2010","79.939","79.725","80.085","79.465","23.03K","0.22%"
"Nov 23, 2010","79.762","78.860","79.825","78.800","31.38K","1.26%"
"Nov 22, 2010","78.768","78.350","78.975","78.060","20.33K","0.22%"
"Nov 19, 2010","78.594","78.680","78.810","78.245","17.21K","-0.17%"
"Nov 18, 2010","78.729","79.035","79.120","78.530","20.41K","-0.61%"
"Nov 17, 2010","79.210","79.395","79.495","78.970","26.80K","-0.16%"
"Nov 16, 2010","79.333","78.780","79.585","78.445","37.05K","0.84%"
"Nov 15, 2010","78.673","78.325","78.860","78.015","29.09K","0.56%"
"Nov 12, 2010","78.231","78.265","78.640","77.830","37.50K","-0.16%"
"Nov 11, 2010","78.356","77.795","78.435","77.585","23.20K","0.75%"
"Nov 10, 2010","77.770","77.855","78.340","77.650","35.10K","0.24%"
"Nov 09, 2010","77.584","77.380","78.020","76.830","35.10K","0.54%"
"Nov 08, 2010","77.164","76.690","77.300","76.515","23.89K","0.62%"
"Nov 05, 2010","76.691","75.935","76.785","75.935","24.06K","0.91%"
"Nov 04, 2010","76.000","76.530","76.630","75.760","27.28K","-0.81%"
"Nov 03, 2010","76.623","76.890","77.375","75.235","41.30K","-0.35%"
"Nov 02, 2010","76.892","77.385","77.495","76.810","21.30K","-0.76%"
"Nov 01, 2010","77.481","77.105","77.625","76.965","21.60K","0.03%"
"Oct 29, 2010","77.457","77.420","77.960","76.900","20.24K","-0.06%"
"Oct 28, 2010","77.503","78.205","78.265","77.360","24.75K","-1.12%"
"Oct 27, 2010","78.377","77.905","78.510","77.760","30.79K","0.60%"
"Oct 26, 2010","77.910","77.510","78.040","77.240","23.80K","0.79%"
"Oct 25, 2010","77.303","77.550","77.650","76.875","16.34K","-0.49%"
"Oct 22, 2010","77.685","77.740","77.965","75.850","15.96K","0.07%"
"Oct 21, 2010","77.634","77.320","77.870","77.070","29.08K","0.28%"
"Oct 20, 2010","77.414","78.590","78.610","77.280","32.41K","-1.28%"
"Oct 19, 2010","78.421","77.310","78.570","77.130","38.29K","1.66%"
"Oct 18, 2010","77.137","77.255","77.865","77.125","20.89K","-0.17%"
"Oct 15, 2010","77.268","76.975","77.355","76.335","38.80K","0.50%"
"Oct 14, 2010","76.881","77.185","77.185","76.475","25.46K","-0.53%"
"Oct 13, 2010","77.287","77.510","77.540","77.170","21.87K","-0.39%"
"Oct 12, 2010","77.588","77.815","78.170","77.435","25.45K","-0.10%"
"Oct 11, 2010","77.664","77.150","77.785","77.050","12.34K","0.13%"
"Oct 08, 2010","77.563","77.650","77.990","77.360","29.59K","-0.10%"
"Oct 07, 2010","77.642","77.705","77.940","77.150","32.06K","0.03%"
"Oct 06, 2010","77.620","77.945","78.150","77.520","23.44K","-0.45%"
"Oct 05, 2010","77.967","78.825","78.900","77.880","26.09K","-0.88%"
"Oct 04, 2010","78.658","78.240","78.720","78.240","16.31K","0.44%"
"Oct 01, 2010","78.313","78.990","79.015","78.220","20.94K","-0.79%"
"Sep 30, 2010","78.938","78.980","79.250","78.620","32.19K","0.04%"
"Sep 29, 2010","78.905","79.165","79.210","78.825","19.50K","-0.39%"
"Sep 28, 2010","79.212","79.770","80.010","79.055","29.00K","-0.43%"
"Sep 27, 2010","79.554","79.530","79.755","79.395","13.23K","-0.06%"
"Sep 24, 2010","79.599","80.440","80.470","79.465","24.91K","-0.81%"
"Sep 23, 2010","80.247","80.045","80.395","79.915","28.93K","0.23%"
"Sep 22, 2010","80.064","80.490","80.505","79.770","22.35K","-0.75%"
"Sep 21, 2010","80.673","81.565","81.570","80.425","24.05K","-1.11%"
"Sep 20, 2010","81.582","81.665","81.740","81.255","15.78K","-0.07%"
"Sep 17, 2010","81.641","81.550","81.770","81.075","15.83K","0.17%"
"Sep 16, 2010","81.501","81.730","81.870","81.335","16.97K","-0.31%"
"Sep 15, 2010","81.751","81.445","81.990","81.330","35.95K","0.51%"
"Sep 14, 2010","81.339","82.205","82.295","81.245","32.02K","-0.92%"
"Sep 13, 2010","82.092","82.675","82.680","82.060","0.86K","-0.74%"
"Sep 10, 2010","82.701","82.775","82.995","82.465","10.64K","0.01%"
"Sep 09, 2010","82.690","82.595","82.835","82.345","16.73K","0.13%"
"Sep 08, 2010","82.580","82.860","82.945","82.380","29.45K","-0.32%"
"Sep 07, 2010","82.844","82.330","82.940","82.305","31.21K","0.94%"
"Sep 06, 2010","82.070","82.050","82.160","81.885","5.25K","-0.07%"
"Sep 03, 2010","82.124","82.485","82.635","82.015","20.91K","-0.46%"
"Sep 02, 2010","82.501","82.545","82.635","82.305","17.23K","-0.06%"
"Sep 01, 2010","82.549","83.180","83.265","82.225","23.57K","-0.85%"
"Aug 31, 2010","83.254","83.240","83.400","82.925","21.73K","0.03%"
"Aug 30, 2010","83.226","82.850","83.405","82.790","14.73K","0.31%"
"Aug 27, 2010","82.968","82.975","83.235","82.690","23.10K","-0.02%"
"Aug 26, 2010","82.983","83.260","83.330","82.665","29.45K","-0.42%"
"Aug 25, 2010","83.331","83.365","83.570","83.000","25.56K","0.15%"
"Aug 24, 2010","83.206","83.445","83.635","82.895","37.59K","-0.03%"
"Aug 23, 2010","83.228","83.165","83.375","82.955","18.63K","0.08%"
"Aug 20, 2010","83.160","82.580","83.430","82.515","21.30K","0.75%"
"Aug 19, 2010","82.540","82.625","82.835","82.095","20.38K","0.28%"
"Aug 18, 2010","82.310","82.370","82.605","81.995","14.08K","-0.02%"
"Aug 17, 2010","82.324","82.575","82.610","82.115","13.81K","-0.38%"
"Aug 16, 2010","82.635","83.030","83.140","82.350","11.21K","-0.49%"
"Aug 13, 2010","83.038","82.700","83.350","82.290","15.14K","0.33%"
"Aug 12, 2010","82.767","82.590","82.935","82.235","17.75K","0.41%"
"Aug 11, 2010","82.428","81.090","82.630","81.080","31.55K","1.86%"
"Aug 10, 2010","80.924","80.845","81.650","80.775","32.68K","0.17%"
"Aug 09, 2010","80.789","80.485","80.840","80.345","11.86K","0.36%"
"Aug 06, 2010","80.496","80.890","81.230","80.170","20.21K","-0.54%"
"Aug 05, 2010","80.930","81.090","81.225","80.625","14.15K","-0.08%"
"Aug 04, 2010","80.992","80.720","81.220","80.600","17.99K","0.38%"
"Aug 03, 2010","80.684","81.010","81.130","80.555","14.53K","-0.46%"
"Aug 02, 2010","81.055","81.570","81.670","80.900","16.29K","-0.73%"
"Jul 30, 2010","81.655","81.760","82.080","81.565","17.16K","-0.12%"
"Jul 29, 2010","81.754","82.220","82.285","81.600","16.10K","-0.68%"
"Jul 28, 2010","82.310","82.305","82.425","82.070","14.00K","-0.02%"
"Jul 27, 2010","82.328","82.230","82.530","81.970","15.69K","0.10%"
"Jul 26, 2010","82.242","82.700","82.815","82.135","15.88K","-0.47%"
"Jul 23, 2010","82.629","82.690","83.220","82.390","25.68K","-0.18%"
"Jul 22, 2010","82.782","83.470","83.545","82.640","21.06K","-0.97%"
"Jul 21, 2010","83.593","82.880","83.640","82.760","19.00K","0.80%"
"Jul 20, 2010","82.929","82.820","83.270","82.355","17.82K","0.27%"
"Jul 19, 2010","82.705","82.790","82.995","82.500","18.98K","0.06%"
"Jul 16, 2010","82.658","82.610","82.795","82.250","22.19K","-0.10%"
"Jul 15, 2010","82.743","83.590","83.685","82.430","25.13K","-1.02%"
"Jul 14, 2010","83.598","83.710","83.875","83.365","16.82K","-0.27%"
"Jul 13, 2010","83.821","84.425","84.725","83.545","25.69K","-0.69%"
"Jul 12, 2010","84.407","84.080","84.635","84.080","12.71K","0.30%"
"Jul 09, 2010","84.152","83.995","84.315","83.835","16.39K","0.14%"
"Jul 08, 2010","84.036","84.195","84.245","83.880","17.82K","-0.00%"
"Jul 07, 2010","84.038","84.280","84.595","83.965","19.01K","-0.32%"
"Jul 06, 2010","84.306","84.950","85.075","84.040","19.22K","-0.66%"
"Jul 05, 2010","84.862","84.725","84.960","84.560","1.58K","0.23%"
"Jul 02, 2010","84.670","84.855","85.010","84.360","20.61K","-0.37%"
"Jul 01, 2010","84.984","86.450","86.545","84.675","36.02K","-1.50%"
"Jun 30, 2010","86.281","86.480","86.570","85.875","17.90K","-0.07%"
"Jun 29, 2010","86.340","85.910","86.600","85.910","19.98K","0.49%"
"Jun 28, 2010","85.922","85.580","86.065","85.475","15.19K","0.40%"
"Jun 25, 2010","85.579","86.000","86.415","85.520","18.56K","-0.51%"
"Jun 24, 2010","86.017","86.130","86.280","85.685","18.67K","-0.04%"
"Jun 23, 2010","86.048","86.400","86.710","85.905","24.35K","-0.42%"
"Jun 22, 2010","86.408","86.210","86.545","86.045","15.42K","0.20%"
"Jun 21, 2010","86.239","85.670","86.345","85.360","19.02K","0.31%"
"Jun 18, 2010","85.976","85.925","86.060","85.735","8.43K","-0.01%"
"Jun 17, 2010","85.982","86.485","86.810","85.795","20.95K","-0.47%"
"Jun 16, 2010","86.386","86.365","86.705","86.210","15.33K","0.11%"
"Jun 15, 2010","86.290","87.000","87.175","86.190","15.98K","-0.25%"
"Jun 14, 2010","86.504","87.400","87.400","86.380","1.89K","-1.16%"
"Jun 11, 2010","87.517","87.030","87.670","86.960","15.86K","0.40%"
"Jun 10, 2010","87.166","87.940","88.080","86.770","30.70K","-0.87%"
"Jun 09, 2010","87.935","88.185","88.425","87.445","32.77K","-0.61%"
"Jun 08, 2010","88.473","88.545","88.650","88.020","35.40K","0.01%"
"Jun 07, 2010","88.463","88.400","88.800","88.230","20.71K","0.17%"
"Jun 04, 2010","88.315","87.190","88.405","86.975","37.18K","1.26%"
"Jun 03, 2010","87.214","86.770","87.350","86.385","19.55K","0.39%"
"Jun 02, 2010","86.877","86.810","87.265","86.695","17.00K","0.18%"
"Jun 01, 2010","86.725","86.725","87.580","86.220","28.00K","0.06%"
"May 31, 2010","86.670","86.860","86.860","86.535","2.50K","0.10%"
"May 28, 2010","86.582","86.340","86.895","85.935","25.26K","0.35%"
"May 27, 2010","86.282","87.370","87.375","86.205","30.50K","-1.10%"
"May 26, 2010","87.244","86.725","87.480","86.625","25.89K","0.41%"
"May 25, 2010","86.888","86.600","87.550","86.425","37.33K","0.64%"
"May 24, 2010","86.337","85.680","86.630","85.655","18.94K","0.94%"
"May 21, 2010","85.537","85.860","86.200","85.325","35.86K","-0.20%"
"May 20, 2010","85.706","86.475","86.985","85.555","49.47K","-0.96%"
"May 19, 2010","86.540","87.595","87.625","86.235","51.81K","-0.89%"
"May 18, 2010","87.315","86.370","87.525","86.045","45.17K","1.09%"
"May 17, 2010","86.377","86.410","87.210","86.200","27.77K","0.17%"
"May 14, 2010","86.231","85.485","86.435","85.335","32.38K","1.04%"
"May 13, 2010","85.342","84.885","85.570","84.660","20.77K","0.44%"
"May 12, 2010","84.967","84.855","85.100","84.330","20.44K","0.42%"
"May 11, 2010","84.613","84.585","84.905","84.330","24.66K","0.33%"
"May 10, 2010","84.335","83.900","84.540","83.070","37.30K","-0.38%"
"May 07, 2010","84.659","84.995","85.355","84.235","69.10K","-0.46%"
"May 06, 2010","85.047","84.265","85.460","84.060","68.91K","1.01%"
"May 05, 2010","84.200","83.615","84.435","83.470","39.60K","0.93%"
"May 04, 2010","83.421","82.490","83.650","82.405","30.92K","1.24%"
"May 03, 2010","82.399","82.050","82.690","81.870","13.06K","0.50%"
"Apr 30, 2010","81.991","82.075","82.230","81.745","16.63K","-0.21%"
"Apr 29, 2010","82.161","82.480","82.540","82.035","21.45K","-0.45%"
"Apr 28, 2010","82.535","82.430","82.870","82.160","31.16K","0.27%"
"Apr 27, 2010","82.310","81.380","82.750","81.360","34.23K","0.85%"
"Apr 26, 2010","81.615","81.580","81.845","81.365","13.24K","0.14%"
"Apr 23, 2010","81.498","82.115","82.200","81.450","24.67K","-0.23%"
"Apr 22, 2010","81.682","81.320","81.925","81.140","21.23K","0.51%"
"Apr 21, 2010","81.266","81.200","81.440","81.065","15.06K","0.15%"
"Apr 20, 2010","81.141","81.055","81.235","80.860","17.13K","0.04%"
"Apr 19, 2010","81.105","81.010","81.390","80.965","18.86K","0.20%"
"Apr 16, 2010","80.944","80.635","81.035","80.580","25.51K","0.45%"
"Apr 15, 2010","80.585","80.280","80.835","80.250","20.29K","0.37%"
"Apr 14, 2010","80.291","80.555","80.615","80.140","29.08K","-0.41%"
"Apr 13, 2010","80.625","80.695","80.885","80.395","16.46K","-0.08%"
"Apr 12, 2010","80.692","80.850","80.850","80.215","20.48K","-0.68%"
"Apr 09, 2010","81.241","81.575","81.745","81.010","27.93K","-0.56%"
"Apr 08, 2010","81.701","81.805","82.060","81.615","21.90K","0.11%"
"Apr 07, 2010","81.612","81.615","81.910","81.540","17.98K","0.05%"
"Apr 06, 2010","81.570","81.315","81.815","81.315","19.24K","0.39%"
"Apr 05, 2010","81.254","81.285","81.455","81.100","10.93K","-0.23%"
"Apr 02, 2010","81.444","80.875","81.470","80.520","6.01K","0.58%"
"Apr 01, 2010","80.972","81.215","81.475","80.810","26.74K","-0.39%"
"Mar 31, 2010","81.291","81.670","81.940","81.095","33.71K","-0.55%"
"Mar 30, 2010","81.738","81.470","81.825","81.235","17.16K","0.14%"
"Mar 29, 2010","81.624","81.620","81.910","81.445","15.00K","-0.43%"
"Mar 26, 2010","81.978","82.320","82.320","81.850","24.83K","-0.52%"
"Mar 25, 2010","82.405","82.145","82.520","81.895","24.73K","0.36%"
"Mar 24, 2010","82.106","81.185","82.310","81.125","30.19K","1.22%"
"Mar 23, 2010","81.118","80.785","81.250","80.775","19.87K","0.29%"
"Mar 22, 2010","80.883","80.975","81.345","80.780","19.53K","-0.11%"
"Mar 19, 2010","80.975","80.485","81.135","80.440","27.11K","0.67%"
"Mar 18, 2010","80.440","79.950","80.665","79.945","24.35K","0.74%"
"Mar 17, 2010","79.850","79.925","80.075","79.730","21.96K","-0.18%"
"Mar 16, 2010","79.995","80.415","80.535","79.850","22.66K","-0.22%"
"Mar 15, 2010","80.175","79.770","80.180","79.765","1.02K","0.42%"
"Mar 12, 2010","79.840","80.300","80.330","79.650","28.66K","-0.59%"
"Mar 11, 2010","80.315","80.535","80.570","80.250","30.57K","-0.19%"
"Mar 10, 2010","80.465","80.615","80.865","80.315","31.32K","-0.17%"
"Mar 09, 2010","80.605","80.475","80.880","80.440","24.08K","0.19%"
"Mar 08, 2010","80.455","80.425","80.580","80.100","28.84K","-0.01%"
"Mar 05, 2010","80.460","80.580","80.920","80.430","19.37K","-0.16%"
"Mar 04, 2010","80.585","80.085","80.700","79.970","23.70K","0.71%"
"Mar 03, 2010","80.020","80.445","80.600","79.835","29.36K","-0.69%"
"Mar 02, 2010","80.575","80.930","81.340","80.425","26.62K","-0.16%"
"Mar 01, 2010","80.705","80.535","81.315","80.330","26.63K","0.33%"
"Feb 26, 2010","80.440","80.820","80.835","80.190","29.02K","-0.52%"
"Feb 25, 2010","80.860","80.935","81.195","80.700","23.74K","-0.07%"
"Feb 24, 2010","80.915","80.980","80.980","80.410","22.22K","0.01%"
"Feb 23, 2010","80.910","80.590","81.050","80.145","25.90K","0.40%"
"Feb 22, 2010","80.585","80.690","80.745","80.430","12.48K","-0.17%"
"Feb 19, 2010","80.720","81.195","81.430","80.600","23.32K","0.32%"
"Feb 18, 2010","80.465","80.630","81.200","80.255","28.13K","-0.01%"
"Feb 17, 2010","80.475","79.720","80.610","79.610","28.48K","0.90%"
"Feb 16, 2010","79.755","80.435","80.445","79.655","25.04K","-0.85%"
"Feb 15, 2010","80.435","80.470","80.615","80.295","2.08K","0.03%"
"Feb 12, 2010","80.410","80.180","80.835","80.075","29.51K","0.39%"
"Feb 11, 2010","80.100","80.020","80.600","79.820","32.33K","-0.05%"
"Feb 10, 2010","80.140","79.895","80.435","79.770","29.87K","0.19%"
"Feb 09, 2010","79.990","80.530","80.530","79.650","42.68K","-0.56%"
"Feb 08, 2010","80.440","80.560","80.665","80.230","27.54K","-0.19%"
"Feb 05, 2010","80.595","80.300","80.820","80.095","42.76K","0.65%"
"Feb 04, 2010","80.075","79.635","80.225","79.510","29.02K","0.66%"
"Feb 03, 2010","79.550","79.145","79.620","78.830","23.17K","0.47%"
"Feb 02, 2010","79.180","79.410","79.580","79.135","15.68K","-0.30%"
"Feb 01, 2010","79.420","79.610","79.760","79.350","18.21K","-0.29%"
"Jan 29, 2010","79.650","79.240","79.680","79.070","23.63K","0.70%"
"Jan 28, 2010","79.100","78.975","79.265","78.750","25.04K","0.29%"
"Jan 27, 2010","78.870","78.675","79.050","78.530","21.11K","0.33%"
"Jan 26, 2010","78.610","78.305","78.835","78.235","19.40K","0.33%"
"Jan 25, 2010","78.350","78.430","78.515","78.200","11.29K","-0.10%"
"Jan 22, 2010","78.430","78.515","78.730","78.220","20.92K","-0.11%"
"Jan 21, 2010","78.515","78.495","79.000","78.300","30.32K","0.02%"
"Jan 20, 2010","78.500","77.675","78.640","77.675","21.02K","1.09%"
"Jan 19, 2010","77.650","77.165","77.855","77.090","14.31K","0.58%"
"Jan 18, 2010","77.205","77.500","77.550","77.200","2.51K","-0.35%"
"Jan 15, 2010","77.480","77.010","77.560","76.985","13.01K","0.77%"
"Jan 14, 2010","76.885","76.920","77.175","76.810","12.40K","-0.14%"
"Jan 13, 2010","76.990","77.265","77.325","76.740","15.82K","-0.17%"
"Jan 12, 2010","77.120","77.310","77.460","76.890","25.03K","-0.05%"
"Jan 11, 2010","77.160","77.630","77.660","76.945","20.21K","-0.64%"
"Jan 08, 2010","77.655","78.200","78.435","77.545","23.91K","-0.58%"
"Jan 07, 2010","78.105","77.615","78.270","77.600","15.51K","0.58%"
"Jan 06, 2010","77.655","77.940","78.215","77.580","16.01K","-0.25%"
"Jan 05, 2010","77.850","77.765","77.950","77.390","19.30K","0.03%"
"Jan 04, 2010","77.830","78.355","78.590","77.575","18.39K","-0.59%"
"Jan 01, 2010","78.290","78.290","78.290","78.290","-","0.09%"
"Dec 31, 2009","78.220","78.220","78.395","77.790","7.95K","-0.07%"
"Dec 30, 2009","78.275","78.300","78.550","78.150","12.49K","0.12%"
"Dec 29, 2009","78.185","78.080","78.275","77.665","11.80K","0.22%"
"Dec 28, 2009","78.015","78.100","78.215","77.900","4.70K","-0.24%"
"Dec 25, 2009","78.200","78.200","78.200","78.200","-","0.03%"
"Dec 24, 2009","78.175","78.225","78.260","77.850","4.97K","-0.07%"
"Dec 23, 2009","78.230","78.610","78.705","78.075","15.24K","-0.48%"
"Dec 22, 2009","78.610","78.395","78.770","78.220","15.64K","0.24%"
"Dec 21, 2009","78.420","78.165","78.500","77.965","18.22K","0.29%"
"Dec 18, 2009","78.195","78.020","78.500","77.745","20.93K","0.13%"
"Dec 17, 2009","78.090","77.310","78.280","77.290","29.65K","0.98%"
"Dec 16, 2009","77.335","77.310","77.385","76.945","16.24K","0.05%"
"Dec 15, 2009","77.300","76.755","77.575","76.725","17.32K","1.16%"
"Dec 14, 2009","76.414","76.610","76.625","76.260","12.24K","-0.22%"
"Dec 11, 2009","76.585","76.055","76.740","75.735","12.24K","0.68%"
"Dec 10, 2009","76.070","76.000","76.240","75.865","12.21K","0.02%"
"Dec 09, 2009","76.055","76.275","76.340","75.875","41.51K","-0.36%"
"Dec 08, 2009","76.330","75.655","76.355","75.545","23.14K","0.69%"
"Dec 07, 2009","75.810","75.750","76.255","75.480","31.40K","-0.21%"
"Dec 04, 2009","75.970","74.835","76.000","74.645","41.71K","1.74%"
"Dec 03, 2009","74.670","74.595","74.875","74.360","14.52K","-0.05%"
"Dec 02, 2009","74.705","74.470","74.715","74.400","12.55K","0.39%"
"Dec 01, 2009","74.415","74.845","75.160","74.310","15.54K","-0.69%"
"Nov 30, 2009","74.935","75.000","75.060","74.535","18.37K","-0.14%"
"Nov 27, 2009","75.040","75.020","75.665","74.970","18.26K","0.21%"
"Nov 26, 2009","74.885","74.340","75.070","74.210","4.09K","0.75%"
"Nov 25, 2009","74.325","75.165","75.165","74.270","18.37K","-1.06%"
"Nov 24, 2009","75.125","75.290","75.525","75.060","13.30K","-0.06%"
"Nov 23, 2009","75.170","75.800","75.845","75.025","16.33K","-0.74%"
