Date,Open,High,Low,Close,Adj Close,Volume
17-02-2011,409.170013,413.029999,408.869995,411.230011,411.230011,237000
18-02-2011,411.220001,412.390015,410.130005,411.130005,411.130005,247200
22-02-2011,411.059998,411.519989,408.109985,410.339996,410.339996,176100
23-02-2011,410.339996,411.869995,408.73999,409.369995,409.369995,186200
24-02-2011,409.309998,410.649994,406.779999,408.320007,408.320007,173300
25-02-2011,408.290009,411.329987,408.290009,410.880005,410.880005,155200
28-02-2011,410.559998,417.119995,410.140015,415.609985,415.609985,219800
01-03-2011,415.600006,417.220001,411.529999,411.570007,411.570007,216300
02-03-2011,410.769989,411.910004,409.109985,411.450012,411.450012,174700
03-03-2011,411.570007,415.589996,411.570007,414.950012,414.950012,172500
04-03-2011,414.920013,415.26001,409.380005,412.559998,412.559998,180700
07-03-2011,412.600006,416.709991,412.140015,413.220001,413.220001,180600
08-03-2011,412.950012,418.109985,412.950012,417.109985,417.109985,138700
09-03-2011,416.980011,422.429993,416.630005,421.820007,421.820007,169000
10-03-2011,421.630005,421.630005,416.390015,416.570007,416.570007,205900
11-03-2011,416.649994,419.019989,415.720001,417.98999,417.98999,162200
14-03-2011,417.790009,417.790009,409.350006,412.040009,412.040009,237300
15-03-2011,411.779999,411.779999,402.850006,404.399994,404.399994,254500
16-03-2011,404.410004,404.630005,394.109985,397.220001,397.220001,339300
17-03-2011,397.51001,400.880005,394.959991,398.429993,398.429993,268900
18-03-2011,398.73999,403.559998,398.73999,400.179993,400.179993,365600
21-03-2011,400.359985,407.25,400.359985,406.230011,406.230011,170000
22-03-2011,406.309998,408.429993,404.929993,406.350006,406.350006,165300
23-03-2011,406.339996,406.76001,403.309998,406.040009,406.040009,135900
24-03-2011,406.059998,408.76001,404.959991,407.839996,407.839996,125900
25-03-2011,407.929993,409.589996,407.51001,408.070007,408.070007,127000
28-03-2011,408.130005,410,406.070007,406.070007,406.070007,127100
29-03-2011,405.350006,409.799988,404.410004,409.51001,409.51001,123400
30-03-2011,409.600006,415.399994,409.600006,414.25,414.25,146800
31-03-2011,414.109985,414.279999,412.440002,413.059998,413.059998,160000
01-04-2011,413.119995,416.640015,413.119995,415.799988,415.799988,129100
04-04-2011,415.859985,416.230011,413.820007,415.160004,415.160004,117200
05-04-2011,415.109985,415.690002,413.549988,413.880005,413.880005,110500
06-04-2011,413.920013,417.290009,413.920013,417.049988,417.049988,138100
07-04-2011,417,417,413.059998,415.279999,415.279999,129800
08-04-2011,415.380005,416.73999,412.450012,414.450012,414.450012,115300
11-04-2011,414.399994,414.529999,407.609985,408.51001,408.51001,177300
12-04-2011,408.369995,409.399994,405.980011,407.670013,407.670013,171000
13-04-2011,407.709991,412.089996,407.709991,409.450012,409.450012,138300
14-04-2011,409.380005,412.690002,406.970001,411.880005,411.880005,147900
15-04-2011,411.880005,417.299988,411.880005,416.070007,416.070007,195700
18-04-2011,416.220001,416.220001,410.369995,412.5,412.5,153800
19-04-2011,412.5,413.380005,411.600006,412.480011,412.480011,124000
20-04-2011,412.779999,418.380005,412.779999,417.700012,417.700012,159000
21-04-2011,417.700012,418.450012,416.809998,418.369995,418.369995,109700
25-04-2011,418.320007,419.48999,417.399994,418.48999,418.48999,96100
26-04-2011,418.589996,423.170013,418.589996,422.779999,422.779999,142400
27-04-2011,422.679993,426.290009,422.529999,425.76001,425.76001,162500
28-04-2011,425.339996,428.890015,424.519989,428.420013,428.420013,166100
29-04-2011,428.429993,429.420013,426.839996,429.059998,429.059998,184000
02-05-2011,429.26001,431.040009,427.98999,428.549988,428.549988,163000
03-05-2011,428.380005,434.609985,428.26001,432.179993,432.179993,207200
04-05-2011,431.75,431.869995,428.140015,430.940002,430.940002,238900
05-05-2011,430.809998,430.859985,426.089996,427.910004,427.910004,205700
06-05-2011,427.799988,433.329987,427.769989,429.809998,429.809998,185700
09-05-2011,429.76001,431.529999,427.660004,431.170013,431.170013,141800
10-05-2011,431.299988,438.709991,431.299988,437.320007,437.320007,185400
11-05-2011,437.299988,437.299988,433.600006,436.23999,436.23999,181100
12-05-2011,435.600006,439.880005,435.01001,439.540009,439.540009,192600
13-05-2011,439.630005,440.970001,434.790009,436.910004,436.910004,182600
16-05-2011,436.929993,441.190002,435.880005,436.589996,436.589996,200900
17-05-2011,436.549988,440.609985,435.880005,440.410004,440.410004,176900
18-05-2011,440.190002,440.350006,436.679993,439.380005,439.380005,160400
19-05-2011,439.420013,441.200012,438.179993,439.920013,439.920013,169900
20-05-2011,440,441.859985,437.5,439.820007,439.820007,205200
23-05-2011,439.670013,439.670013,434.190002,434.529999,434.529999,193900
24-05-2011,434.589996,436.100006,433.970001,434.149994,434.149994,159500
25-05-2011,433.649994,435.670013,429.799988,433.450012,433.450012,168700
26-05-2011,433.380005,433.850006,429.820007,432.839996,432.839996,136900
27-05-2011,432.950012,435.540009,432.799988,433.540009,433.540009,106600
31-05-2011,433.709991,436.48999,433.709991,436.369995,436.369995,197700
01-06-2011,435.929993,436.089996,431.480011,431.519989,431.519989,181800
02-06-2011,431.529999,431.640015,427.600006,429.970001,429.970001,166500
03-06-2011,429.630005,429.630005,424.23999,427.209991,427.209991,165800
06-06-2011,427.089996,427.089996,424.059998,424.980011,424.980011,149100
07-06-2011,424.839996,429.25,424.839996,425.380005,425.380005,161600
08-06-2011,425.26001,427.230011,424.429993,426.089996,426.089996,175500
09-06-2011,426.100006,428.720001,424.589996,426.75,426.75,169400
10-06-2011,426.730011,426.730011,423.720001,423.829987,423.829987,169200
13-06-2011,423.829987,426.109985,422.859985,424.450012,424.450012,161800
14-06-2011,424.649994,427.829987,424.070007,426.630005,426.630005,162500
15-06-2011,426.519989,426.700012,419.880005,420.880005,420.880005,189800
16-06-2011,420.890015,426.100006,420.890015,424.329987,424.329987,190100
17-06-2011,424.679993,429.079987,424.679993,426.790009,426.790009,240800
20-06-2011,426.769989,429.269989,423.850006,429.170013,429.170013,145100
21-06-2011,429.26001,431.359985,428.019989,429.799988,429.799988,130600
22-06-2011,429.709991,429.730011,426.549988,427.369995,427.369995,147800
23-06-2011,427.130005,427.130005,419.690002,423.429993,423.429993,187200
24-06-2011,423.529999,427.700012,423.529999,423.98999,423.98999,298500
27-06-2011,424.140015,428.029999,424.089996,427.079987,427.079987,138200
28-06-2011,427.079987,429.76001,426.350006,429.230011,429.230011,140100
29-06-2011,429.320007,432.01001,428.910004,431.290009,431.290009,140300
30-06-2011,431.390015,433.769989,429.779999,433.480011,433.480011,155700
01-07-2011,433.480011,439.540009,433.079987,439.029999,439.029999,142600
05-07-2011,436.369995,439.01001,435.350006,436.369995,436.369995,157000
06-07-2011,436.359985,437.940002,434.320007,437.01001,437.01001,130700
07-07-2011,437.119995,439.459991,436.869995,438.799988,438.799988,137700
08-07-2011,438.690002,438.690002,433.950012,436.75,436.75,138000
11-07-2011,436.570007,436.570007,430.200012,431.380005,431.380005,146500
12-07-2011,431.309998,435.829987,430.380005,433.059998,433.059998,165800
13-07-2011,433.100006,435.929993,431.609985,432.380005,432.380005,143900
14-07-2011,432.380005,434.410004,430.01001,430.609985,430.609985,160800
15-07-2011,430.709991,432.579987,429.019989,432.019989,432.019989,209200
18-07-2011,431.98999,431.98999,426.690002,427.76001,427.76001,142400
19-07-2011,427.820007,432.470001,426.269989,431.890015,431.890015,132100
20-07-2011,431.920013,436.309998,431.230011,434.609985,434.609985,131300
21-07-2011,434.679993,442.01001,434.679993,441.329987,441.329987,149100
22-07-2011,441.269989,441.679993,438.130005,439.230011,439.230011,101300
25-07-2011,439.119995,441.559998,437.190002,440.089996,440.089996,155000
26-07-2011,440.079987,440.160004,437.589996,438.619995,438.619995,129100
27-07-2011,438.429993,439.459991,436.670013,438.140015,438.140015,229900
28-07-2011,437.609985,438.209991,435.019989,435.429993,435.429993,144000
29-07-2011,435.380005,435.380005,430.170013,431.170013,431.170013,208100
01-08-2011,431.369995,434.940002,429.670013,432.549988,432.549988,165100
02-08-2011,432.369995,432.369995,425.279999,425.309998,425.309998,204400
03-08-2011,424.920013,425.26001,419.019989,424.940002,424.940002,233300
04-08-2011,424.769989,424.769989,410.48999,410.630005,410.630005,336200
05-08-2011,410.929993,417.410004,405.929993,414.720001,414.720001,443800
08-08-2011,414.040009,414.079987,389.589996,391.019989,391.019989,455500
09-08-2011,391.359985,404.619995,381.98999,404.48999,404.48999,515100
10-08-2011,404.079987,408.440002,396.119995,396.98999,396.98999,415300
11-08-2011,396.910004,417.230011,396.910004,413.089996,413.089996,368200
12-08-2011,413.230011,417.769989,409.049988,411.209991,411.209991,245800
15-08-2011,410.920013,426.220001,410.920013,425.980011,425.980011,233600
16-08-2011,425.76001,425.769989,420.089996,424.269989,424.269989,202200
17-08-2011,424.329987,431.399994,424.290009,427.570007,427.570007,178900
18-08-2011,427.209991,427.209991,415.059998,419.890015,419.890015,321000
19-08-2011,419.679993,421.450012,414.779999,416.670013,416.670013,291700
22-08-2011,416.859985,422.790009,413.630005,415.109985,415.109985,249100
23-08-2011,415.149994,423.290009,412.950012,423.209991,423.209991,284300
24-08-2011,422.140015,431.589996,421.429993,431.279999,431.279999,221100
25-08-2011,431.279999,431.869995,422.579987,424.549988,424.549988,217900
26-08-2011,424.480011,425.670013,413.730011,423.679993,423.679993,221700
29-08-2011,424.029999,432.279999,423.959991,432.23999,432.23999,156200
30-08-2011,432.209991,434.410004,429.850006,432.619995,432.619995,198300
31-08-2011,432.690002,436.179993,432.619995,435.059998,435.059998,237000
01-09-2011,435.059998,437.01001,432.070007,432.470001,432.470001,171100
02-09-2011,432.23999,432.23999,425.51001,426.720001,426.720001,177600
06-09-2011,426.440002,426.440002,414.660004,424.23999,424.23999,232700
07-09-2011,424.190002,429.450012,424.190002,428.929993,428.929993,205400
08-09-2011,428.839996,432.880005,426.320007,429.220001,429.220001,207600
09-09-2011,429.019989,429.019989,417.420013,419.890015,419.890015,241600
12-09-2011,419.790009,423.440002,415.850006,423.429993,423.429993,195100
13-09-2011,423.429993,425.920013,420.01001,425.440002,425.440002,184900
14-09-2011,425.480011,433.230011,422.730011,429.480011,429.480011,194800
15-09-2011,429.700012,435.920013,429.679993,434.899994,434.899994,193900
16-09-2011,435.100006,440.359985,435.029999,439.290009,439.290009,324100
19-09-2011,439.130005,439.130005,433.140015,437.579987,437.579987,159400
20-09-2011,437.730011,449.089996,437.679993,443.51001,443.51001,183000
21-09-2011,443.51001,446.829987,435.51001,435.73999,435.73999,223000
22-09-2011,434.98999,434.98999,422.910004,427.549988,427.549988,311800
23-09-2011,427.589996,433.910004,425.660004,431.549988,431.549988,231200
26-09-2011,431.690002,436.089996,430.290009,435.839996,435.839996,239400
27-09-2011,436.220001,442.559998,434.609985,436.269989,436.269989,213600
28-09-2011,436.109985,439.220001,431.149994,431.809998,431.809998,205900
29-09-2011,431.709991,439.130005,431.709991,438.559998,438.559998,215400
30-09-2011,438.459991,439.049988,433.290009,433.380005,433.380005,233700
03-10-2011,433.170013,436.799988,423.429993,423.579987,423.579987,234700
04-10-2011,423.440002,423.459991,411.540009,422.100006,422.100006,318600
05-10-2011,422.25,423.109985,416.040009,422.269989,422.269989,251800
06-10-2011,422.309998,430.170013,422.269989,430.029999,430.029999,206400
07-10-2011,430.170013,434.619995,428.859985,431.339996,431.339996,228300
10-10-2011,431.660004,440.470001,431.660004,440.470001,440.470001,150600
11-10-2011,440.450012,440.450012,433.829987,435.929993,435.929993,158000
12-10-2011,436.130005,438.100006,434.390015,435.019989,435.019989,170900
13-10-2011,434.929993,435.380005,429.429993,434.529999,434.529999,162100
14-10-2011,434.73999,439.579987,434.73999,438.76001,438.76001,151500
17-10-2011,438.640015,440.679993,437.470001,438.140015,438.140015,158000
18-10-2011,438.070007,444.51001,435.220001,442.01001,442.01001,197700
19-10-2011,442.01001,448.809998,441.480011,442.410004,442.410004,182500
20-10-2011,442.440002,446.799988,442.179993,445.299988,445.299988,160700
21-10-2011,445.649994,452.700012,445.649994,452.660004,452.660004,214900
24-10-2011,452.679993,452.869995,449.450012,450.670013,450.670013,143100
25-10-2011,450.619995,450.619995,444.279999,444.690002,444.690002,174200
26-10-2011,444.920013,450.070007,444.609985,447.609985,447.609985,196700
27-10-2011,447.769989,459.940002,447.769989,457.200012,457.200012,215300
28-10-2011,457.200012,457.200012,451.140015,453.690002,453.690002,195000
31-10-2011,453.570007,455,450.140015,450.140015,450.140015,192300
01-11-2011,449.799988,449.910004,440.720001,441.76001,441.76001,226300
02-11-2011,441.959991,452.570007,441.959991,448.690002,448.690002,210800
03-11-2011,447.940002,454.420013,447.890015,453.570007,453.570007,194200
04-11-2011,453.410004,453.410004,445.519989,451.170013,451.170013,184200
07-11-2011,451.200012,453.5,448.160004,453.390015,453.390015,166800
08-11-2011,453,455.130005,449.179993,454.940002,454.940002,175100
09-11-2011,454.679993,454.679993,443.519989,444.320007,444.320007,204400
10-11-2011,444.130005,449.059998,443.910004,447.059998,447.059998,166600
11-11-2011,447.309998,453.440002,447.309998,452.910004,452.910004,124000
14-11-2011,452.160004,452.160004,446.420013,447.209991,447.209991,129800
15-11-2011,447.160004,449.859985,445.570007,448.700012,448.700012,188700
16-11-2011,448.179993,448.190002,442.040009,442.329987,442.329987,171300
17-11-2011,442.339996,444.559998,436.5,439.809998,439.809998,191900
18-11-2011,439.910004,443.660004,439.910004,442.01001,442.01001,178300
21-11-2011,441.850006,441.850006,433.470001,436.380005,436.380005,156600
22-11-2011,435.950012,436.26001,429.390015,430.450012,430.450012,147600
23-11-2011,430.269989,430.269989,422.899994,423.959991,423.959991,162400
25-11-2011,423.929993,428.519989,423.859985,426.01001,426.01001,79100
28-11-2011,426.339996,435.480011,426.299988,432.200012,432.200012,161900
29-11-2011,432.269989,438.390015,432.269989,437.100006,437.100006,158700
30-11-2011,437.029999,449.130005,437.029999,448.839996,448.839996,269700
01-12-2011,448.670013,449.869995,446.660004,448.070007,448.070007,151500
02-12-2011,448.220001,449.459991,443.290009,443.630005,443.630005,165400
05-12-2011,443.98999,450.170013,443.950012,447.48999,447.48999,143600
06-12-2011,447.579987,451.100006,446.410004,448.350006,448.350006,149200
07-12-2011,447.890015,449.399994,444.540009,447.329987,447.329987,160500
08-12-2011,447.279999,447.359985,440.23999,440.98999,440.98999,159400
09-12-2011,441.230011,447.589996,441.230011,446.929993,446.929993,158000
12-12-2011,446.910004,446.910004,439.850006,442.709991,442.709991,159200
13-12-2011,442.959991,449.549988,442.959991,445.029999,445.029999,189800
14-12-2011,444.940002,445.950012,440.630005,440.769989,440.769989,176800
15-12-2011,440.980011,447.790009,440.950012,446.839996,446.839996,203200
16-12-2011,447.01001,449.959991,444.670013,446.149994,446.149994,357800
19-12-2011,446.279999,448.350006,441.130005,442,442,151100
20-12-2011,442.209991,452.01001,442.179993,451.720001,451.720001,174400
21-12-2011,451.730011,459.130005,451.720001,458.709991,458.709991,185300
22-12-2011,458.670013,460.290009,458.070007,459.660004,459.660004,141400
23-12-2011,459.899994,464.320007,459.76001,462.940002,462.940002,100800
27-12-2011,462.899994,467.089996,462.679993,466.579987,466.579987,89800
28-12-2011,465.850006,466.390015,462.929993,463.279999,463.279999,98700
29-12-2011,463.369995,467.350006,463.369995,467.119995,467.119995,102300
30-12-2011,467.200012,467.640015,464.540009,464.679993,464.679993,106500
03-01-2012,464.679993,466.790009,454.320007,455.720001,455.720001,226200
04-01-2012,455.730011,456.679993,452.76001,453.019989,453.019989,155200
05-01-2012,452.970001,454.829987,449.929993,453.880005,453.880005,182600
06-01-2012,453.880005,454.450012,450.839996,451.200012,451.200012,176200
09-01-2012,451.200012,453.100006,449.929993,452.579987,452.579987,152200
10-01-2012,452.839996,456.049988,452.679993,453.200012,453.200012,154400
11-01-2012,453.200012,453.209991,450.579987,451.579987,451.579987,127100
12-01-2012,451.619995,453.359985,449.839996,451.540009,451.540009,128100
13-01-2012,451.410004,451.410004,447.769989,450.899994,450.899994,172500
17-01-2012,451.230011,455.839996,450.390015,451.690002,451.690002,159800
18-01-2012,451.709991,452.049988,449.320007,451.75,451.75,134400
19-01-2012,451.76001,452.48999,446.76001,447.23999,447.23999,139400
20-01-2012,447.320007,448.540009,445.26001,448.540009,448.540009,200200
23-01-2012,448.670013,452.450012,448.429993,449.76001,449.76001,133900
24-01-2012,449.670013,449.670013,445.380005,446.269989,446.269989,123900
25-01-2012,446.179993,454,441.880005,453.48999,453.48999,184100
26-01-2012,453.540009,456.059998,452.320007,454.040009,454.040009,169900
27-01-2012,454.019989,454.019989,446.809998,447.970001,447.970001,177400
30-01-2012,447.910004,447.940002,443.420013,446.559998,446.559998,163200
31-01-2012,446.649994,449.149994,446.359985,448.839996,448.839996,180800
01-02-2012,448.910004,452.190002,448.910004,450.910004,450.910004,147900
02-02-2012,450.369995,453.290009,449.359985,449.839996,449.839996,149700
03-02-2012,449.5,452.769989,448.440002,451.359985,451.359985,144700
06-02-2012,451.220001,451.26001,448.890015,449.950012,449.950012,121500
07-02-2012,449.950012,453.220001,447.320007,452.059998,452.059998,123700
08-02-2012,451.690002,452.709991,449.279999,452.480011,452.480011,127400
09-02-2012,452.529999,452.709991,449.950012,451.019989,451.019989,106600
10-02-2012,450.929993,450.940002,448.559998,450.450012,450.450012,117400
13-02-2012,449.600006,451.529999,448.970001,449.410004,449.410004,121500
14-02-2012,449.230011,450.670013,447.299988,450.320007,450.320007,136600
15-02-2012,450.119995,450.690002,446.470001,447.910004,447.910004,154300
16-02-2012,447.910004,454.01001,447.910004,452.640015,452.640015,159400
17-02-2012,452.700012,454.570007,451.670013,452.600006,452.600006,219200
21-02-2012,452.609985,453.890015,451.480011,452.279999,452.279999,131400
22-02-2012,452.320007,453.640015,450.809998,452.339996,452.339996,117800
23-02-2012,452.329987,452.890015,449.350006,450.75,450.75,166700
24-02-2012,450.730011,454.529999,450.279999,453.339996,453.339996,128700
27-02-2012,453.339996,453.76001,450.700012,452.76001,452.76001,121000
28-02-2012,452.799988,453.380005,450.25,451.089996,451.089996,132400
29-02-2012,450.26001,453.359985,448.130005,451.540009,451.540009,231100
01-03-2012,451.600006,454.839996,451.429993,453.200012,453.200012,156800
02-03-2012,453.23999,454.839996,451.940002,453.75,453.75,108000
05-03-2012,453.670013,455.160004,450.899994,454.51001,454.51001,115200
06-03-2012,454.410004,454.410004,449.670013,452.529999,452.529999,141600
07-03-2012,451.98999,452.779999,448.980011,452.179993,452.179993,142300
08-03-2012,452.269989,454.220001,451.630005,453.200012,453.200012,111100
09-03-2012,453.220001,455.140015,451.769989,454.950012,454.950012,111600
12-03-2012,454.959991,460.170013,454.75,459.920013,459.920013,154600
13-03-2012,459.820007,461.290009,458.390015,461.179993,461.179993,150800
14-03-2012,461.109985,461.809998,454.230011,454.890015,454.890015,136100
15-03-2012,454.929993,456.440002,452.470001,454.660004,454.660004,146900
16-03-2012,454.640015,454.679993,452.019989,453.600006,453.600006,291800
19-03-2012,453.540009,455.519989,451.359985,451.670013,451.670013,99800
20-03-2012,451.589996,454.130005,450.709991,453.359985,453.359985,154500
21-03-2012,453.350006,454.570007,451.950012,452.630005,452.630005,131800
22-03-2012,452.529999,453.140015,450.279999,452.790009,452.790009,174200
23-03-2012,452.799988,454.130005,452.160004,452.76001,452.76001,137600
26-03-2012,452.890015,457.01001,452.890015,456.100006,456.100006,153000
27-03-2012,456.140015,459.309998,456.119995,458.230011,458.230011,125600
28-03-2012,457.540009,457.839996,452.220001,454.179993,454.179993,135700
29-03-2012,454.059998,456.230011,449.799988,456.040009,456.040009,150500
30-03-2012,456.140015,458.929993,456.140015,458.929993,458.929993,223700
02-04-2012,458.920013,462.579987,457.450012,461.179993,461.179993,161900
03-04-2012,461.079987,461.519989,458.079987,461.269989,461.269989,162800
04-04-2012,461.040009,462.119995,458.709991,461.230011,461.230011,147800
05-04-2012,461.130005,461.130005,457.23999,458.75,458.75,154100
09-04-2012,458.579987,458.579987,455.209991,455.799988,455.799988,152100
10-04-2012,455.730011,455.730011,448.920013,449.839996,449.839996,182200
11-04-2012,450.130005,453.070007,450.130005,451.019989,451.019989,143700
12-04-2012,451.109985,453.399994,449.459991,453.390015,453.390015,135400
13-04-2012,453.320007,456.230011,451.970001,452.100006,452.100006,160200
16-04-2012,452.200012,457.619995,452.200012,456.23999,456.23999,176200
17-04-2012,456.429993,459.220001,454.049988,458.980011,458.980011,157400
18-04-2012,458.899994,459.440002,456.549988,458.059998,458.059998,153000
19-04-2012,458.089996,458.179993,454.98999,456.51001,456.51001,137800
20-04-2012,456.540009,461.480011,456.149994,460.75,460.75,193700
23-04-2012,460.649994,460.649994,456.890015,458.619995,458.619995,109600
24-04-2012,458.670013,462.320007,458.670013,461.700012,461.700012,127100
25-04-2012,461.779999,465.290009,461.440002,464.859985,464.859985,139400
26-04-2012,464.709991,468.540009,464.220001,468.01001,468.01001,117800
27-04-2012,468.140015,470.049988,467.309998,469.459991,469.459991,118400
30-04-2012,469.450012,470.709991,467.529999,470.529999,470.529999,155100
01-05-2012,470.579987,473.970001,468.970001,472.959991,472.959991,139800
02-05-2012,472.959991,472.959991,469.26001,470.01001,470.01001,134700
03-05-2012,469.040009,471.73999,466.899994,467.200012,467.200012,165700
04-05-2012,467.160004,470.220001,466.480011,467.880005,467.880005,151500
07-05-2012,467.809998,468.089996,466.109985,467.450012,467.450012,119200
08-05-2012,466.920013,467.820007,464.779999,467.399994,467.399994,157700
09-05-2012,467.25,469.359985,464.01001,467.01001,467.01001,195300
10-05-2012,467.130005,472.98999,467.100006,471.790009,471.790009,149900
11-05-2012,471.450012,474.179993,469.890015,472.01001,472.01001,133500
14-05-2012,471.149994,472.230011,468.049988,470.230011,470.230011,131900
15-05-2012,470.109985,471.269989,466.720001,467.940002,467.940002,148800
16-05-2012,467.73999,469.48999,466.660004,467.279999,467.279999,146300
17-05-2012,467.309998,468.230011,464.089996,464.089996,464.089996,137100
18-05-2012,464.130005,467.73999,463.299988,464.160004,464.160004,244600
21-05-2012,465.640015,465.640015,462.440002,465.640015,465.640015,150000
22-05-2012,465.670013,469.220001,465.589996,467.899994,467.899994,143000
23-05-2012,467.839996,468.769989,462.600006,465.299988,465.299988,145200
24-05-2012,465.329987,469.160004,463.910004,466.910004,466.910004,135100
25-05-2012,466.950012,469.470001,466.75,467.350006,467.350006,115300
29-05-2012,467.440002,469.670013,467.190002,469.450012,469.450012,123700
30-05-2012,468.940002,470.450012,465.279999,465.839996,465.839996,134800
31-05-2012,465.320007,470.399994,464.399994,468.040009,468.040009,184500
01-06-2012,467.880005,467.880005,463.709991,464.309998,464.309998,188000
04-06-2012,464.309998,465.859985,463.869995,465.779999,465.779999,157700
05-06-2012,465.73999,468.799988,464.230011,467.450012,467.450012,131400
06-06-2012,466.970001,473.290009,466.970001,473.290009,473.290009,173600
07-06-2012,473.399994,477.529999,473.399994,476.75,476.75,171900
08-06-2012,476.76001,478.589996,474.619995,478.480011,478.480011,162900
11-06-2012,478.75,481.579987,476.25,476.570007,476.570007,172600
12-06-2012,476.589996,477.829987,473.309998,477.75,477.75,157900
13-06-2012,477.660004,479.179993,474.049988,477.369995,477.369995,113800
14-06-2012,477.429993,481.600006,477.410004,480.790009,480.790009,146800
15-06-2012,480.959991,483.570007,480.549988,483.049988,483.049988,291000
18-06-2012,483.049988,484.829987,482.399994,484.019989,484.019989,119500
19-06-2012,484.079987,486.390015,482.600006,483.089996,483.089996,128800
20-06-2012,483.100006,483.320007,475.959991,477.470001,477.470001,144900
21-06-2012,477.549988,480.609985,471.26001,471.579987,471.579987,159800
22-06-2012,471.630005,473.529999,470.950012,472.059998,472.059998,211200
25-06-2012,471.959991,471.959991,468.25,470.209991,470.209991,131700
26-06-2012,470.220001,473.170013,469.619995,471.75,471.75,117500
27-06-2012,471.570007,478.089996,471.570007,477.320007,477.320007,99900
28-06-2012,477.320007,478.01001,472.910004,477.959991,477.959991,125400
29-06-2012,478.290009,483.540009,478.23999,481.359985,481.359985,278000
02-07-2012,481.359985,485.140015,480.799988,484.5,484.5,134500
03-07-2012,484.5,485.200012,481.429993,482.890015,482.890015,78400
05-07-2012,482.809998,482.809998,479.399994,480.410004,480.410004,109900
06-07-2012,480.309998,480.309998,476.26001,478.429993,478.429993,114400
09-07-2012,478.390015,478.390015,475.230011,477.25,477.25,113900
10-07-2012,477.299988,480.170013,477.299988,478.350006,478.350006,114800
11-07-2012,478.359985,481.290009,478.26001,480.709991,480.709991,117400
12-07-2012,480.559998,482.040009,478.51001,480.730011,480.730011,94000
13-07-2012,480.809998,485.75,480.779999,485.670013,485.670013,126100
16-07-2012,485.649994,485.649994,483.809998,484.459991,484.459991,92600
17-07-2012,484.48999,486.859985,482.589996,485.549988,485.549988,103500
18-07-2012,485.450012,487.339996,483.690002,487.339996,487.339996,111500
19-07-2012,487.279999,488.429993,484.149994,487.980011,487.980011,115800
20-07-2012,487.899994,490.390015,486.73999,489.339996,489.339996,157100
23-07-2012,489.25,489.25,484.450012,485.869995,485.869995,105700
24-07-2012,485.809998,485.820007,479.059998,481.809998,481.809998,137300
25-07-2012,481.850006,484.029999,479.059998,481.079987,481.079987,134600
26-07-2012,481.369995,490.200012,481.320007,489.630005,489.630005,116500
27-07-2012,489.670013,495.779999,489.670013,494.399994,494.399994,155300
30-07-2012,494.359985,497.399994,491.940002,496.559998,496.559998,103600
31-07-2012,496.619995,497.410004,492.549988,492.619995,492.619995,134800
01-08-2012,492.670013,499.820007,489.25,489.25,489.25,161400
02-08-2012,488.660004,488.660004,480.98999,485.600006,485.600006,133400
03-08-2012,485.299988,491.130005,485.299988,491.079987,491.079987,108700
06-08-2012,491.170013,493.410004,488.950012,489.290009,489.290009,119200
07-08-2012,489.339996,490.730011,484,484.160004,484.160004,129800
08-08-2012,483.809998,484.25,480.75,483.190002,483.190002,114300
09-08-2012,483.149994,484.399994,482.589996,483.75,483.75,100900
10-08-2012,483.720001,485.429993,481.720001,485.140015,485.140015,91300
13-08-2012,484.299988,484.309998,481.929993,482.98999,482.98999,76300
14-08-2012,482.869995,484.660004,482.079987,483.540009,483.540009,113700
15-08-2012,482.910004,482.98999,481.290009,481.369995,481.369995,84900
16-08-2012,481.329987,482.279999,479.609985,479.820007,479.820007,105100
17-08-2012,479.980011,480.920013,477.700012,478.910004,478.910004,127900
20-08-2012,478.820007,479.01001,476.640015,479.01001,479.01001,84600
21-08-2012,478.940002,479.799988,475.910004,475.929993,475.929993,103900
22-08-2012,475.730011,476.559998,473.880005,475.130005,475.130005,101700
23-08-2012,475.130005,475.190002,469.600006,470.170013,470.170013,91500
24-08-2012,470.109985,472.929993,469.660004,472.5,472.5,74500
27-08-2012,472.51001,474.350006,471.890015,473.559998,473.559998,93600
28-08-2012,473.450012,473.630005,471.359985,472.859985,472.859985,94300
29-08-2012,471.98999,472.109985,470.200012,470.649994,470.649994,92100
30-08-2012,470.529999,470.529999,467.869995,468.450012,468.450012,84100
31-08-2012,468.540009,470.029999,466.839996,468.209991,468.209991,128300
04-09-2012,468.190002,469.880005,466.470001,468.779999,468.779999,107800
05-09-2012,468.51001,469.429993,466.369995,466.429993,466.429993,111100
06-09-2012,466.51001,472.529999,466.51001,472.529999,472.529999,112600
07-09-2012,472.540009,473.549988,470.910004,471.859985,471.859985,90900
10-09-2012,471.890015,473.109985,471.059998,471.230011,471.230011,82400
11-09-2012,471.329987,471.640015,469.829987,469.910004,469.910004,81300
12-09-2012,469.920013,470.26001,467.070007,467.890015,467.890015,91700
13-09-2012,467.869995,475.290009,467.540009,475.290009,475.290009,118300
14-09-2012,475.320007,475.320007,470.559998,472.130005,472.130005,142900
17-09-2012,472.130005,473.420013,468.429993,469.26001,469.26001,97000
18-09-2012,469.26001,469.529999,466.76001,467.679993,467.679993,96900
19-09-2012,467.690002,470.109985,467.179993,468.589996,468.589996,93900
